,station,weight,latitude,longitude,elevation,label
19243,USC00358997,108.0,45.5722,-117.5314,890.9,7884.0
16312,USC00474894,42.0,45.5733,-92.4853,371.9,3751.0
9798,USR0000MKEL,6.0,45.5753,-112.5575,1929.4,6168.0
8586,USC00211691,111.0,45.5794,-94.3919,368.8,2865.0
17557,CA007024920,63.0,45.58,-71.12,482.0,3494.0
4044,CA008204457,9.0,45.58,-61.33,29.0,3667.0
17573,CA00702BL09,6.0,45.58,-73.82,31.0,7657.0
7395,CA007030874,23.0,45.58,-75.42,137.0,7657.0
14134,CA006097915,39.0,45.58,-82.02,182.0,2857.0
20845,CA006101494,39.0,45.58,-76.68,84.0,7657.0
4038,CA008202565,20.0,45.58,-63.83,91.0,3204.0
3850,CA006080189,44.0,45.58,-78.55,433.0,4718.0
623,CA007020800,16.0,45.58,-71.57,213.0,3494.0
10754,CA0061110M6,7.0,45.58,-79.6,310.0,4718.0
20976,CA008102600,58.0,45.58,-67.33,140.0,3204.0
14235,CA007024800,22.0,45.583,-70.866,415.0,3494.0
12446,USC00353312,24.0,45.5833,-123.55,175.3,6938.0
22903,USC00456753,15.0,45.5833,-122.1667,75.9,6938.0
20018,USS0011D28S,16.0,45.5833,-111.95,2529.8,6168.0
23234,USR0000OMID,14.0,45.5833,-121.5833,792.5,6938.0
12075,USC00246153,23.0,45.5833,-111.65,1464.0,6168.0
13171,USR0000MDER,9.0,45.5842,-109.8517,2133.6,3977.0
25252,USC00175460,19.0,45.5869,-69.7161,313.3,3204.0
5169,USC00215638,126.0,45.5903,-95.8747,347.5,2865.0
23242,USR0000OSFK,14.0,45.5906,-123.4761,682.8,6938.0
13464,USW00024229,75.0,45.5908,-122.6003,5.8,6938.0
11954,USC00211063,39.0,45.5939,-96.8278,303.9,2865.0
13206,USR0000OBLM,1.0,45.595,-118.235,1653.5,792.0
13208,USR0000OBMN,10.0,45.595,-118.235,1513.3,792.0
12479,USC00359068,43.0,45.5958,-120.7,386.2,6199.0
26282,USC00477113,106.0,45.5986,-89.4508,479.1,3751.0
4023,CA008102234,20.0,45.6,-66.57,15.0,3204.0
5690,USC00358410,7.0,45.6,-121.1833,85.0,6199.0
10753,CA006111045,24.0,45.6,-79.57,320.0,4718.0
16253,USC00458999,14.0,45.6,-122.1833,232.0,6938.0
19203,USC00352188,2.0,45.6,-121.6,-999.9,6938.0
17554,CA007023677,48.0,45.6,-70.87,426.0,3494.0
15485,USC00242112,90.0,45.6,-107.45,923.5,3977.0
24281,CA008203164,16.0,45.6,-60.75,15.0,3667.0
17584,CA007038835,29.0,45.6,-75.9,152.0,7657.0
4045,CA008204570,17.0,45.6,-64.35,24.0,3204.0
25847,USC00355387,6.0,45.6,-123.4833,256.0,6938.0
21359,SIE00114956,50.0,45.6,14.9,540.0,3667.0
25503,USC00247848,2.0,45.6,-105.8833,-999.9,7262.0
24662,SIE00114856,24.0,45.6,15.2,249.0,3667.0
10955,CH000051243,55.0,45.6,84.85,428.0,3667.0
7402,CA007038500,27.0,45.6,-75.27,55.0,7657.0
2364,USC00391496,7.0,45.6,-102.6333,-999.9,7262.0
684,CA008100200,57.0,45.6,-64.95,43.0,3204.0
10816,CA007023800,33.0,45.6,-70.88,401.0,3494.0
7447,CA008101746,9.0,45.6,-64.95,43.0,3204.0
6698,USW00094037,15.0,45.6044,-103.5464,915.6,7262.0
5689,USC00358407,112.0,45.6069,-121.2047,45.7,6199.0
19973,USR0000OWAS,15.0,45.61,-121.33,714.8,6199.0
14313,CA008205895,9.0,45.61,-61.68,67.0,3667.0
14314,CA008205950,1.0,45.61,-62.62,97.0,3667.0
25824,USC00350753,41.0,45.6167,-121.1167,39.9,6199.0
6502,USS0021D01S,22.0,45.6167,-121.7,975.4,6938.0
15525,USC00249067,81.0,45.6178,-113.4514,1847.1,3263.0
10081,USW00024219,65.0,45.6194,-121.1661,71.6,6199.0
717,CA008205217,15.0,45.62,-64.07,170.0,3204.0
14240,CA007027517,32.0,45.62,-73.13,30.0,3494.0
10841,CA007038040,43.0,45.62,-76.47,168.0,7657.0
14151,CA006112133,33.0,45.62,-79.88,268.0,2857.0
17658,CA008205193,3.0,45.62,-61.9,30.0,3667.0
712,CA008203905,5.0,45.62,-62.62,93.0,3667.0
7441,CA008100550,11.0,45.62,-66.55,22.0,3204.0
7474,CA008205215,10.0,45.62,-64.08,183.0,3204.0
16903,USW00094298,16.0,45.6208,-122.6572,9.1,6938.0
2659,USC00473174,50.0,45.6214,-88.3603,441.4,5629.0
6042,USC00457696,48.0,45.6228,-122.2175,134.1,6938.0
21916,USC00174086,61.0,45.6233,-70.255,362.7,3494.0
8698,USC00244839,61.0,45.6258,-106.6642,1005.8,3977.0
7375,CA0070222DR,12.0,45.63,-72.35,191.0,3494.0
10823,CA007026465,63.0,45.63,-72.13,123.0,3494.0
10903,CA008204480,58.0,45.63,-61.4,23.0,3667.0
7388,CA007027360,50.0,45.63,-72.95,31.0,3494.0
24274,CA008200150,36.0,45.63,-61.97,9.0,3667.0
10819,CA007024320,13.0,45.63,-71.37,267.0,3494.0
20924,CA007028211,14.0,45.63,-72.35,191.0,3494.0
13367,USW00004803,15.0,45.6308,-89.4653,487.4,3751.0
19195,USC00350788,17.0,45.6333,-120.4,289.6,6199.0
5258,USC00241895,2.0,45.6333,-110.7167,1585.0,3263.0
12451,USC00354151,5.0,45.6333,-116.85,537.1,792.0
2935,USR0000ISLA,14.0,45.6333,-116.2833,477.9,792.0
22947,USC00472263,1.0,45.6333,-88.1333,-999.9,5629.0
18404,USC00108475,11.0,45.6333,-116.2833,484.9,792.0
9095,USC00352639,9.0,45.6333,-119.8,253.0,6199.0
2678,USC00476122,53.0,45.6358,-89.2417,490.7,5629.0
22521,USC00350897,75.0,45.6361,-121.9519,18.9,6938.0
19892,USR0000IPIT,16.0,45.6375,-116.4686,350.5,792.0
18615,USC00175305,3.0,45.6403,-68.6747,109.7,3204.0
15346,USC00201896,44.0,45.6414,-85.0142,219.8,5629.0
25463,USC00241938,82.0,45.6444,-109.2675,1097.9,3977.0
6371,USR0000MHHS,6.0,45.6453,-114.6278,2468.9,792.0
3165,USW00014610,34.0,45.6478,-68.6925,123.7,3204.0
13165,USR0000MBAP,26.0,45.6481,-106.5008,1322.8,3977.0
24282,CA008203230,29.0,45.65,-62.8,29.0,3204.0
621,CA007020055,10.0,45.65,-72.57,95.0,3494.0
12878,USC00472934,19.0,45.65,-92.4667,378.0,3751.0
7399,CA007035112,44.0,45.65,-74.95,52.0,7657.0
3953,CA007033650,50.0,45.65,-74.33,91.0,7657.0
3922,CA007017755,47.0,45.65,-73.88,61.0,7657.0
10904,CA008204491,16.0,45.65,-61.367,115.0,3667.0
641,CA007036063,47.0,45.65,-74.8,51.0,7657.0
12045,USC00241046,2.0,45.65,-111.05,1493.5,3263.0
2243,USC00351115,3.0,45.65,-117.2833,1371.6,792.0
19228,USC00356357,12.0,45.65,-121.2833,487.7,6199.0
14226,CA007020392,26.0,45.65,-73.73,53.0,7657.0
24273,CA008200015,5.0,45.65,-62.72,11.0,3204.0
7398,CA007035109,9.0,45.65,-74.93,46.0,7657.0
21919,USC00175304,107.0,45.6503,-68.705,109.7,3204.0
22156,USC00246370,4.0,45.6517,-108.9019,1078.4,3977.0
15344,USC00201492,114.0,45.6528,-84.4725,179.2,2857.0
19673,USC00477115,1.0,45.6528,-89.3075,483.4,3751.0
15505,USC00246655,40.0,45.6572,-111.8986,1703.8,3263.0
15405,USC00213174,62.0,45.6583,-95.4392,365.2,2865.0
18605,USC00170814,68.0,45.6603,-69.812,323.1,3204.0
5035,USC00171833,23.0,45.6611,-67.8614,144.8,3204.0
18827,USC00241044,119.0,45.6622,-111.0453,1497.5,3263.0
9227,USC00397742,88.0,45.6656,-97.0392,371.9,2865.0
9909,USS0013D16S,23.0,45.6667,-113.95,1889.8,3263.0
25335,USC00202737,76.0,45.6667,-86.7167,227.1,5629.0
8700,USC00245076,80.0,45.6667,-110.5667,1368.9,3977.0
7933,UPM00033887,9.0,45.667,28.617,81.0,3667.0
10173,USW00094993,14.0,45.6689,-96.9914,353.9,2865.0
14302,CA008105597,15.0,45.67,-65.15,305.0,3204.0
24214,CA00702FR30,38.0,45.67,-71.73,268.0,3494.0
17574,CA00702G266,12.0,45.67,-73.58,15.0,3494.0
4022,CA008102201,19.0,45.67,-67.03,183.0,3204.0
24205,CA007026818,32.0,45.67,-73.3,41.0,3494.0
7302,CA006114805,34.0,45.67,-79.78,280.0,4718.0
20983,CA008105595,14.0,45.67,-65.15,305.0,3204.0
3853,CA006096755,27.0,45.67,-82.23,192.0,2857.0
7384,CA007026936,12.0,45.67,-70.93,518.0,3494.0
4132,FRE00104897,58.0,45.67,0.32,30.0,3667.0
2270,USC00356541,88.0,45.6703,-118.7964,317.0,6199.0
8665,USC00241047,46.0,45.675,-111.155,1455.4,3263.0
22043,USC00215325,52.0,45.6775,-94.8022,365.8,2865.0
9493,USC00458773,117.0,45.6778,-122.6511,64.0,6938.0
14312,CA008205774,20.0,45.68,-63.23,18.0,3204.0
3951,CA007031315,32.0,45.68,-76.43,168.0,7657.0
6414,USR0000OROB,13.0,45.6817,-117.2064,1299.4,792.0
10839,CA007035290,33.0,45.683,-74.033,82.0,7657.0
3079,USS0018D19S,23.0,45.6833,-118.1,1517.9,792.0
15877,USC00355610,29.0,45.6833,-117.6,1102.2,792.0
22533,USC00352679,6.0,45.6833,-117.1,1074.1,792.0
9085,USC00351407,59.0,45.6833,-121.8833,31.1,6938.0
19214,USC00354003,120.0,45.6847,-121.5175,152.4,6938.0
25957,USC00397569,12.0,45.685,-102.2733,746.8,7262.0
3854,CA006097426,9.0,45.69,-81.98,231.0,2857.0
690,CA008102848,6.0,45.69,-65.17,403.0,3204.0
13460,USW00024155,85.0,45.6906,-118.8528,461.8,6199.0
18708,USC00207277,78.0,45.6911,-85.5464,204.8,5629.0
9124,USC00356550,10.0,45.6911,-118.8522,460.2,6199.0
3216,USW00024150,65.0,45.6983,-110.4408,1415.2,3977.0
11850,USC00174290,8.0,45.7,-69.7333,323.1,3204.0
20038,USS0013D22S,24.0,45.7,-113.9667,2407.9,3263.0
14315,CA008206225,8.0,45.7,-63.55,46.0,3204.0
24203,CA007026612,40.0,45.7,-73.5,9.0,3494.0
14244,CA007035110,44.0,45.7,-74.93,197.0,7657.0
24276,CA008200590,8.0,45.7,-62.65,8.0,3667.0
6488,USS0015D06S,23.0,45.7,-115.2333,1938.5,792.0
17656,CA008204420,29.0,45.7,-62.68,24.0,3204.0
19220,USC00355400,3.0,45.7,-121.8333,259.1,6938.0
8576,USC00207742,1.0,45.7019,-87.5256,262.1,5629.0
15085,USC00107563,11.0,45.7075,-115.3444,1325.9,792.0
26287,USC00479236,79.0,45.7081,-89.8489,467.0,3751.0
25830,USC00352678,39.0,45.7083,-117.1528,999.7,792.0
19223,USC00355969,1.0,45.7086,-123.8958,6.7,6938.0
2380,USC00397326,13.0,45.7097,-97.4492,551.1,6291.0
3263,USW00054933,6.0,45.7114,-99.1294,596.5,6291.0
26533,USR0000IRED,19.0,45.7125,-115.3375,1402.1,792.0
20190,USW00024238,4.0,45.7167,-121.8333,96.9,6938.0
13281,USS0011D26S,26.0,45.7167,-111.5833,1353.3,3263.0
15506,USC00246688,1.0,45.7167,-105.0833,899.2,7262.0
26186,USC00454035,14.0,45.7167,-120.7,57.9,6199.0
26194,USC00455050,9.0,45.7167,-120.7833,182.9,6199.0
24721,UPM00033934,6.0,45.717,34.4,8.0,3667.0
13423,USW00014824,54.0,45.7181,-87.0939,179.8,5629.0
15992,USC00394891,55.0,45.7192,-98.9439,481.6,6291.0
7403,CA007038915,15.0,45.72,-75.7,175.0,7657.0
696,CA008104938,20.0,45.72,-65.7,61.0,3204.0
17638,CA008105200,111.0,45.72,-65.53,21.0,3204.0
5674,USC00356540,62.0,45.7206,-118.6264,453.2,6199.0
12432,USC00350265,99.0,45.7211,-120.2064,84.4,6199.0
9214,USC00394893,4.0,45.7231,-98.9403,485.9,6291.0
7575,FR069029001,86.0,45.7231,4.9367,198.0,3667.0
19326,USC00391873,63.0,45.725,-98.3,396.2,6291.0
16550,USR0000MSOD,8.0,45.7289,-108.3967,1225.3,3977.0
7390,CA007027588,39.0,45.73,-72.62,69.0,3494.0
24191,CA007017386,29.0,45.73,-73.88,61.0,7657.0
7449,CA008102200,57.0,45.73,-67.0,152.0,3204.0
4040,CA008203151,5.0,45.73,-60.6,46.0,3667.0
17655,CA008204200,23.0,45.73,-63.87,13.0,3204.0
8690,USC00243915,62.0,45.7317,-107.6092,886.4,3977.0
15493,USC00243124,5.0,45.7333,-107.5667,929.6,3977.0
22899,USC00455958,6.0,45.7333,-120.2167,-999.9,6199.0
9454,USC00451257,7.0,45.7333,-120.95,502.9,6199.0
19348,USC00395800,2.0,45.7333,-100.0667,-999.9,6291.0
1744,USC00213307,4.0,45.7333,-93.2,283.5,2865.0
23325,USS0014D02S,24.0,45.7333,-114.4833,1722.1,792.0
15991,USC00394671,12.0,45.7406,-103.8836,955.2,7262.0
9215,USC00394956,5.0,45.7475,-102.7969,783.3,7262.0
17564,CA007027516,48.0,45.75,-70.68,335.0,3494.0
14348,CH000050953,60.0,45.75,126.767,143.0,3667.0
639,CA007030810,19.0,45.75,-75.33,213.0,7657.0
18826,USC00241022,15.0,45.75,-113.45,1853.2,3263.0
12443,USC00352564,67.0,45.75,-119.1833,200.9,6199.0
614,CA007014629,23.0,45.75,-73.6,15.0,7657.0
4046,CA008204578,7.0,45.75,-63.12,13.0,3204.0
14142,CA006106369,1.0,45.75,-76.98,148.0,7657.0
10911,CA008205775,12.0,45.75,-63.37,8.0,3204.0
22053,USC00217514,4.0,45.75,-94.9167,379.2,2865.0
12044,USC00240801,14.0,45.7508,-108.5706,970.8,3977.0
12052,USC00242421,64.0,45.7511,-112.7547,1630.7,3263.0
1751,USC00215392,108.0,45.7533,-93.6617,324.3,2865.0
15886,USC00358000,8.0,45.7553,-118.0494,1534.7,792.0
22051,USC00216920,6.0,45.7575,-94.2072,332.2,2865.0
17654,CA008203702,9.0,45.76,-64.24,20.0,3204.0
19332,USC00392797,104.0,45.7644,-99.6353,566.9,6291.0
2368,USC00393410,7.0,45.7667,-101.05,-999.9,6291.0
5798,USC00397567,26.0,45.7667,-102.2,680.0,7262.0
9494,USC00459183,40.0,45.7667,-121.4833,613.0,6938.0
24459,KZ000035849,91.0,45.767,62.117,68.0,3667.0
17836,MG000044341,49.0,45.767,106.283,1393.0,3667.0
7469,CA008203510,22.0,45.77,-63.57,31.0,3204.0
17578,CA007030640,2.0,45.77,-74.68,122.0,7657.0
10811,CA007020360,38.0,45.77,-71.95,229.0,3494.0
17565,CA007027725,40.0,45.77,-70.95,442.0,3494.0
24277,CA008200774,9.0,45.77,-62.68,2.0,3204.0
24286,CA008203700,92.0,45.77,-64.25,20.0,3204.0
3947,CA007028700,9.0,45.77,-73.37,21.0,3494.0
26173,USC00450482,73.0,45.7717,-122.5286,86.6,6938.0
8661,USC00240802,119.0,45.7717,-108.4811,944.0,3977.0
13363,USW00004201,14.0,45.7728,-122.8611,16.8,6938.0
3188,USW00014995,63.0,45.7728,-92.6886,301.8,3751.0
10882,CA008101800,86.0,45.78,-66.15,34.0,4422.0
20995,CA008203396,10.0,45.78,-63.28,8.0,4422.0
10887,CA008103860,4.0,45.78,-65.38,44.0,4422.0
17632,CA008102700,21.0,45.78,-66.0,38.0,4422.0
12888,USC00475863,35.0,45.7833,-88.7,469.4,4584.0
26250,USC00470642,1.0,45.7833,-91.8333,369.1,4584.0
9797,USR0000MGOR,10.0,45.7833,-113.35,1917.2,3263.0
5686,USC00358050,6.0,45.7833,-119.2,180.4,6199.0
12070,USC00245556,5.0,45.7833,-107.1167,914.4,3977.0
13188,USR0000MWIS,11.0,45.7833,-112.9333,1738.6,3263.0
8459,USC00171865,3.0,45.7833,-68.9667,205.7,7993.0
18696,USC00205000,77.0,45.7833,-84.7333,180.1,4584.0
15385,USC00208422,1.0,45.7833,-86.5667,-999.9,4584.0
22952,USC00473242,58.0,45.7833,-92.6833,335.9,4584.0
22665,USC00396907,62.0,45.7842,-103.0656,850.4,7262.0
5789,USC00395048,89.0,45.785,-103.3719,911.4,7262.0
18690,USC00204090,112.0,45.7858,-88.0842,326.4,4584.0
16817,USW00024132,71.0,45.7881,-111.1608,1349.3,3263.0
15976,USC00391049,101.0,45.7908,-97.75,408.4,6291.0
5242,USC00240443,2.0,45.8,-110.8,2425.0,3263.0
7751,ROE00108901,49.0,45.8,24.15,444.0,5410.0
26667,USS0012D09S,23.0,45.8,-112.5167,2188.5,3263.0
7401,CA007037400,79.0,45.8,-74.05,170.0,5098.0
5243,USC00240490,3.0,45.8,-105.4,-999.9,7262.0
3930,CA007022375,46.0,45.8,-73.0,31.0,5098.0
4424,SIE00115066,52.0,45.8,14.5,722.0,5410.0
12431,USC00350207,3.0,45.8,-118.4667,-999.9,792.0
10905,CA008204565,21.0,45.8,-61.22,27.0,4422.0
8678,USC00242950,3.0,45.8,-112.3333,1726.4,3263.0
22569,USC00359216,59.0,45.8,-118.4,641.0,792.0
19613,USC00459342,47.0,45.8,-121.9333,351.1,6938.0
1152,UPM00033922,4.0,45.8,33.5,17.0,4252.0
7870,SIE00115076,51.0,45.8,14.2,533.0,5410.0
20866,CA006119064,27.0,45.8,-79.42,381.0,5098.0
14693,SIE00115126,40.0,45.8,15.2,220.0,5410.0
20928,CA007035666,31.0,45.8,-74.98,183.0,5098.0
6082,USC00471847,56.0,45.8003,-91.4594,396.2,4584.0
12098,USC00249082,24.0,45.8031,-113.0136,1746.5,3263.0
16810,USW00024033,65.0,45.8069,-108.5422,1091.5,3977.0
22889,USC00453222,82.0,45.8081,-120.8428,499.9,6199.0
25395,USC00218907,83.0,45.8081,-96.5042,310.3,2865.0
19570,USC00450217,47.0,45.8092,-121.2811,712.0,6199.0
2982,USR0000OBIM,3.0,45.8125,-117.0375,1472.2,792.0
12570,USC00395406,62.0,45.8133,-100.8072,609.6,6291.0
5248,USC00241084,57.0,45.8161,-106.2314,844.3,3977.0
8666,USC00241050,46.0,45.8167,-110.8833,1813.6,3263.0
24405,HR000142360,128.0,45.8167,15.9781,157.0,5410.0
9461,USC00453226,23.0,45.8167,-120.8167,518.2,6199.0
2609,USC00459185,4.0,45.8167,-121.4,627.9,6199.0
5696,USC00359051,26.0,45.8167,-122.85,24.1,6938.0
12080,USC00246964,35.0,45.8167,-112.15,1335.9,3263.0
22172,USC00247962,3.0,45.8167,-113.95,1402.1,3263.0
7365,CA007014160,78.0,45.817,-73.433,21.0,5098.0
9486,USC00457794,3.0,45.8175,-121.3531,736.1,6199.0
16554,USR0000MWEF,11.0,45.8181,-114.2631,1585.0,792.0
13539,USW00094893,16.0,45.8183,-88.1144,350.2,4584.0
3927,CA007021954,32.0,45.82,-71.98,190.0,7993.0
3952,CA007032440,12.0,45.82,-76.75,107.0,5098.0
22970,USC00478027,116.0,45.8236,-91.8761,335.3,4584.0
13362,USW00004113,15.0,45.8258,-119.2611,195.4,6199.0
25330,USC00201802,21.0,45.8269,-87.1589,242.0,4584.0
15868,USC00353847,97.0,45.8289,-119.2636,195.1,6199.0
10751,CA006106362,69.0,45.83,-77.15,125.0,5098.0
4020,CA008101794,7.0,45.83,-66.43,51.0,4422.0
14230,CA007024000,67.0,45.83,-71.08,366.0,7993.0
24130,CA006117957,19.0,45.83,-79.38,396.0,5098.0
625,CA007022596,28.0,45.83,-71.38,251.0,7993.0
7396,CA007031017,15.0,45.83,-74.2,282.0,5098.0
17553,CA007023460,18.0,45.83,-72.0,130.0,7993.0
17635,CA008103800,38.0,45.83,-66.47,46.0,4422.0
18824,USC00240780,107.0,45.8328,-109.9503,1249.7,3977.0
10835,CA007033120,41.0,45.833,-75.65,195.0,5098.0
11654,USC00103780,24.0,45.8333,-115.9333,685.8,792.0
22908,USC00457680,37.0,45.8333,-120.1167,335.9,6199.0
19595,USC00454884,15.0,45.8333,-121.25,-999.9,6199.0
12561,USC00393129,6.0,45.8333,-98.5,420.9,6291.0
9553,USC00476939,50.0,45.8342,-89.5472,487.7,4584.0
11651,USC00102875,71.0,45.8356,-115.4611,1236.9,792.0
5790,USC00395381,93.0,45.8383,-101.2767,662.9,6291.0
5642,USC00350858,41.0,45.8472,-119.6933,85.3,6199.0
15515,USC00247964,56.0,45.8478,-113.9269,1364.0,3263.0
6397,USR0000OBOB,11.0,45.8483,-117.3836,1280.2,792.0
25863,USC00357466,35.0,45.8489,-122.8722,82.0,6938.0
1719,USC00207274,36.0,45.8489,-84.7228,181.4,4584.0
25460,USC00241842,4.0,45.85,-110.5833,1442.9,3977.0
10840,CA007035760,6.0,45.85,-76.43,213.0,5098.0
2586,USC00454328,40.0,45.85,-122.65,61.0,6938.0
11272,RSM00034838,41.0,45.85,40.083,78.0,4252.0
11974,USC00216233,9.0,45.85,-95.1833,409.3,2865.0
7397,CA007032997,29.0,45.85,-74.63,183.0,5098.0
5043,USC00173651,8.0,45.85,-68.0,118.9,7993.0
18695,USC00204997,37.0,45.85,-84.6167,253.0,4584.0
14223,CA007017480,67.0,45.85,-73.75,64.0,5098.0
694,CA008104501,21.0,45.85,-64.38,46.0,4422.0
1854,USC00245845,2.0,45.85,-110.7667,1828.8,3263.0
24287,CA008204525,34.0,45.85,-63.65,5.0,4422.0
25361,USC00207275,3.0,45.8517,-84.7042,185.0,4584.0
15507,USC00246691,49.0,45.8525,-105.035,853.4,7262.0
1828,USC00241500,13.0,45.8608,-111.9519,1301.5,3263.0
11983,USC00218947,13.0,45.8619,-96.565,312.1,2865.0
2256,USC00353818,13.0,45.8619,-119.312,140.2,6199.0
2285,USC00358884,45.0,45.8653,-123.1903,190.5,6938.0
11319,SZ000006717,85.0,45.8667,7.1667,2472.0,4422.0
4296,ROE00108894,49.0,45.8667,22.9,230.0,5410.0
3218,USW00024161,11.0,45.8667,-111.9667,1303.9,3263.0
8707,USC00245351,9.0,45.8667,-111.3333,1289.9,3263.0
9135,USC00358879,34.0,45.8667,-123.2,256.0,6938.0
26642,USS0010D10S,10.0,45.8667,-110.9333,1996.4,3263.0
22941,USC00471039,5.0,45.8667,-88.2333,362.7,4584.0
20971,CA008101500,60.0,45.867,-66.533,20.0,4422.0
4393,RSM00031873,73.0,45.867,133.733,101.0,4672.0
26615,USR0000WGLD,6.0,45.8672,-120.7231,626.1,6199.0
20145,USW00014910,72.0,45.8678,-95.3942,431.6,2865.0
12806,USC00451160,35.0,45.8678,-121.9733,345.6,6938.0
10826,CA007027309,25.0,45.87,-70.87,506.0,7993.0
14228,CA007021580,44.0,45.87,-72.45,87.0,5098.0
24265,CA008103828,22.0,45.87,-65.07,153.0,4422.0
17562,CA007027277,28.0,45.87,-70.62,282.0,7993.0
8571,USC00206840,2.0,45.8728,-86.9497,182.3,4584.0
8602,USC00215615,109.0,45.8775,-93.3147,310.3,2865.0
7387,CA007027302,48.0,45.88,-72.77,44.0,5098.0
557,CA00610FC98,20.0,45.88,-77.25,153.0,5098.0
4013,CA008100430,16.0,45.88,-64.82,183.0,4422.0
17628,CA008100775,20.0,45.88,-67.47,174.0,7993.0
24196,CA007022160,99.0,45.88,-72.48,82.0,5098.0
25486,USC00245123,4.0,45.8814,-111.4164,1293.3,3263.0
543,CA006092925,48.0,45.883,-82.567,193.0,4584.0
3646,CA002202750,37.0,45.883,-82.567,188.0,4584.0
19923,USR0000MWHH,11.0,45.8833,-112.15,1328.9,3263.0
19221,USC00355598,2.0,45.8833,-118.2833,399.9,792.0
11941,USC00207271,52.0,45.8833,-84.7333,202.1,4584.0
5118,USC00201800,23.0,45.8833,-87.3,268.2,4584.0
6479,USS0013D26S,22.0,45.8833,-113.3333,1959.9,3263.0
5051,USC00177174,78.0,45.8833,-69.1833,294.1,7993.0
19677,USC00479304,96.0,45.8833,-91.07,413.0,4584.0
9885,USS0010D35S,18.0,45.8833,-111.9333,2231.1,3263.0
5778,USC00392614,8.0,45.8833,-102.85,805.0,7262.0
22962,USC00475516,108.0,45.8864,-89.7322,488.0,4584.0
2667,USC00474829,88.0,45.8883,-89.1389,496.8,4584.0
16544,USR0000MMOR,9.0,45.89,-93.2697,308.5,2865.0
25467,USC00242689,113.0,45.8903,-104.5461,1043.9,7262.0
25462,USC00241905,84.0,45.8944,-106.6336,980.8,3977.0
1628,USC00176721,16.0,45.8944,-69.9647,335.3,7993.0
8546,USC00203078,2.0,45.8981,-86.5483,199.0,4584.0
4026,CA008104500,47.0,45.9,-64.38,24.0,4422.0
8725,USC00248222,14.0,45.9,-111.5333,1240.5,3263.0
24216,CA007031375,47.0,45.9,-75.08,223.0,5098.0
22143,USC00244343,13.0,45.9,-109.3167,925.7,3977.0
18096,UPM00033961,4.0,45.9,34.9,4.0,4252.0
20984,CA00810N002,2.0,45.9,-66.12,16.0,4422.0
1153,UPM00033933,4.0,45.9,33.8,2.0,4252.0
7871,SIE00115106,21.0,45.9,13.6,172.0,5410.0
19662,USC00472822,43.0,45.9,-88.2667,393.2,4584.0
1068,RSM00032149,54.0,45.9,142.083,45.0,4672.0
7466,CA008203161,35.0,45.9,-60.0,46.0,4422.0
10842,CA007038587,19.0,45.9,-75.6,198.0,5098.0
14503,MG000044317,5.0,45.9,115.367,1076.0,4349.0
5263,USC00242533,17.0,45.9,-111.8,1495.0,3263.0
22664,USC00396712,104.0,45.9042,-100.2875,498.3,6291.0
5298,USC00247967,11.0,45.9106,-113.7383,1572.8,3263.0
22967,USC00477480,38.0,45.9156,-89.4894,500.8,4584.0
22140,USC00243210,22.0,45.9167,-107.5667,853.4,3977.0
23267,USR0000WCAN,20.0,45.9167,-122.1667,762.0,6938.0
15891,USC00358734,64.0,45.9167,-119.35,82.0,6199.0
25049,USC00106493,20.0,45.9167,-114.8333,865.6,792.0
19218,USC00355389,6.0,45.9167,-119.3,146.0,6199.0
22938,USC00470786,62.0,45.9167,-89.5333,494.1,4584.0
19971,USR0000OUMA,12.0,45.9167,-119.5667,82.3,6199.0
26257,USC00472314,22.0,45.9169,-89.2564,494.7,4584.0
18019,RSM00034858,40.0,45.917,43.35,87.0,4252.0
8278,USC00107961,7.0,45.9183,-114.8303,865.6,792.0
17631,CA008101600,87.0,45.92,-66.62,40.0,7993.0
14133,CA006093900,6.0,45.92,-82.27,180.0,5098.0
698,CA008105568,25.0,45.92,-66.0,15.0,4422.0
699,CA00810JAE0,17.0,45.92,-65.82,15.0,4422.0
7374,CA007022000,72.0,45.92,-71.32,350.0,7993.0
14287,CA008101230,6.0,45.92,-64.52,6.0,4422.0
24223,CA007038880,1.0,45.92,-76.92,113.0,5098.0
687,CA008101605,9.0,45.92,-66.61,35.0,4422.0
24115,CA006092915,68.0,45.92,-82.47,191.0,4584.0
15496,USC00244345,100.0,45.9228,-108.2444,924.8,3977.0
19359,USC00398652,23.0,45.9231,-96.7864,329.2,2865.0
2985,USR0000OEDE,21.0,45.9267,-117.5883,1280.2,792.0
14229,CA007022985,9.0,45.93,-71.63,404.0,7993.0
24116,CA006094450,14.0,45.93,-81.9,188.0,5098.0
3919,CA007014260,26.0,45.93,-73.32,31.0,5098.0
4017,CA008101178,10.0,45.93,-64.78,152.0,4422.0
10836,CA007033700,17.0,45.93,-74.32,406.0,5098.0
17566,CA007027750,55.0,45.93,-70.48,395.0,7993.0
19219,USC00355392,5.0,45.9306,-119.2956,110.0,6199.0
25242,USC00171516,6.0,45.9333,-70.0,341.4,7993.0
12826,USC00455656,46.0,45.9333,-119.15,95.1,6199.0
6087,USC00472826,15.0,45.9336,-88.2583,396.2,4584.0
26277,USC00476398,97.0,45.9336,-90.4506,464.8,4584.0
16553,USR0000MTPT,11.0,45.9347,-113.7383,2020.5,3263.0
